Rank;Bib;Name;Club;Sex;Category;Category_Rank;5km;10km;12km;15km;Finish;Time_Behind_Winner;Avg_Pace;0_5_pace;5_10_pace;10_15_pace;15_end_pace;0_5_10_diff;5_10_15_diff;10_15_end_diff;start_end_diff;0_5_average_diff;5_10_average_diff;10_15_average_diff;15_end_average_diff;10k_diff;Cluster_5;Cluster_5_Label;Cluster_8;Cluster_8_Label;Cluster_10;Cluster_10_Label
4094;1862;MOUZON STEPHEN;;Homme;MAH1;1566;00:24:16;00:47:24;00:59:58;01:11:46;01:41:03;+37:32;287.3868322510309;291.2;277.6;292.4;288.17451205510906;-13.599999999999966;14.799999999999955;-4.225487944890915;-3.0254879448909264;3.8131677489690787;-9.786832251030887;5.013167748969067;0.7876798040781523;5.8872560275545425;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
4095;10284;KUNKEL SARAH;;Femme;SEF;287;00:23:28;00:46:24;00:59:05;01:11:34;01:41:03;+37:32;287.3868322510309;281.6;275.2;302.0;290.14269312776776;-6.400000000000034;26.80000000000001;-11.857306872232243;8.542693127767734;-5.786832251030887;-12.186832251030921;14.61316774896909;2.755860876736847;17.6713465638839;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4096;3081;LECORBEILLER MAXIMILIEN;;Homme;SEH;1925;00:24:47;00:48:16;01:00:32;01:12:20;01:41:03;+37:32;287.3868322510309;297.4;281.8;288.8;282.59799901590947;-15.599999999999966;7.0;-6.202000984090546;-14.802000984090512;10.013167748969067;-5.5868322510308985;1.4131677489691015;-4.788833235121444;-3.9010004920452843;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4097;9175;HOCH ENORA;;Femme;SEF;288;00:24:39;00:48:15;01:00:32;01:12:18;01:41:03;+37:32;287.3868322510309;295.8;283.2;288.6;282.9260291946859;-12.600000000000023;5.400000000000034;-5.673970805314127;-12.873970805314116;8.413167748969101;-4.186832251030921;1.2131677489691128;-4.460803056345014;-3.7369854026570692;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4098;10351;ROUSSILLON MATHILDE;;Femme;SEF;289;00:24:42;00:48:07;01:00:28;01:12:18;01:41:03;+37:32;287.3868322510309;296.4;281.0;290.2;282.9260291946859;-15.399999999999977;9.199999999999989;-7.273970805314093;-13.473970805314082;9.013167748969067;-6.38683225103091;2.8131677489690787;-4.460803056345014;-2.1369854026570465;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4099;8614;BERLIET ARNAUD;;Homme;MAH1;1567;00:25:31;00:49:50;01:01:46;01:13:10;01:41:03;+37:32;287.3868322510309;306.2;291.8;280.0;274.39724454649826;-14.399999999999977;-11.800000000000011;-5.602755453501743;-31.80275545350173;18.81316774896908;4.4131677489691015;-7.38683225103091;-12.989587704532653;-21.801377726750843;1.0;Negative split;5.0;Negative split;7.0;Negative split
4100;10845;PRIEUR AURORE;UA VERSAILLES;Femme;MAF1;125;00:23:39;00:46:50;00:59:22;01:11:23;01:41:04;+37:33;287.43423235531117;283.8;278.2;294.6;292.1108742004264;-5.600000000000023;16.400000000000034;-2.4891257995736282;8.310874200426383;-3.6342323553111555;-9.234232355311178;7.165767644688856;4.676641845115228;12.35543710021318;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4101;9256;BOUDIN LILOU;AC BOULOGNE BILLANCOURT;Femme;SEF;290;00:24:09;00:47:16;00:59:48;01:11:30;01:41:04;+37:33;287.43423235531117;289.8;277.4;290.8;290.96276857470883;-12.400000000000034;13.400000000000034;0.16276857470882078;1.1627685747088208;2.3657676446888445;-10.03423235531119;3.3657676446888445;3.5285362193976653;7.281384287354399;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4102;9386;VANUXEM CAMILLE;;Femme;MAF1;126;00:25:10;00:49:00;01:01:30;01:13:18;01:41:04;+37:33;287.43423235531117;302.0;286.0;291.6;273.2491389207807;-16.0;5.600000000000023;-18.350861079219328;-28.750861079219305;14.565767644688833;-1.4342323553111669;4.165767644688856;-14.185093434530472;-11.57543053960967;1.0;Negative split;5.0;Negative split;7.0;Negative split
4103;1745;ALBOT JULIEN;;Homme;MAH1;1568;00:23:42;00:46:34;00:58:53;01:10:46;01:41:05;+37:34;287.48163245959137;284.4;274.4;290.4;298.3434475971789;-10.0;16.0;7.943447597178931;13.943447597178931;-3.0816324595913898;-13.08163245959139;2.9183675404086102;10.861815137587541;14.971723798589437;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4104;6075;THOREAU DAMIEN;;Homme;MAH1;1569;00:23:17;00:46:12;00:58:41;01:11:02;01:41:05;+37:34;287.48163245959137;279.4;275.0;298.0;295.71920616696735;-4.399999999999977;23.0;-2.2807938330326465;16.319206166967376;-8.08163245959139;-12.481632459591367;10.518367540408633;8.237573707375986;19.65960308348366;0.0;Positive split;3.0;Steady Pace;4.0;Steady pace
4105;6376;CABANI LAS;;Homme;MAH1;1570;00:23:41;00:46:58;00:59:31;01:11:29;01:41:06;+37:35;287.5290325638716;284.2;279.4;294.2;291.45481384287353;-4.800000000000011;14.800000000000011;-2.7451861571264544;7.254813842873546;-3.3290325638716354;-8.129032563871647;6.670967436128365;3.92578127900191;11.027406921436807;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4106;2379;NOGRÉ MATTHIEU;;Homme;MAH1;1571;00:23:22;00:46:41;00:59:25;01:11:21;01:41:06;+37:35;287.5290325638716;280.4;279.8;296.0;292.7669345579793;-0.5999999999999659;16.19999999999999;-3.2330654420206884;12.366934557979334;-7.129032563871647;-7.729032563871613;8.470967436128376;5.237901994107688;14.283467278989633;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4107;8716;ANDRE PATRICK;;Homme;MAH1;1572;00:24:50;00:48:13;01:00:51;01:12:36;01:41:06;+37:35;287.5290325638716;298.0;280.6;292.6;280.46580285386256;-17.399999999999977;12.0;-12.134197146137467;-17.534197146137444;10.470967436128376;-6.929032563871601;5.070967436128399;-7.063229710009068;-2.767098573068722;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4108;1011;PUCHAULT CLEMENT;;Homme;SEH;1926;00:23:56;00:47:21;00:59:43;01:11:25;01:41:07;+37:36;287.5764326681518;287.2;281.0;288.8;292.27488928981467;-6.199999999999989;7.800000000000011;3.474889289814655;5.074889289814678;-0.3764326681518355;-6.576432668151824;1.2235673318481872;4.698456621662842;6.437444644907316;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
4109;359;BERTINE ARNAUD;;Homme;MAH1;1573;00:24:50;00:48:24;01:00:44;01:12:29;01:41:07;+37:36;287.5764326681518;298.0;282.8;289.0;281.77792356896833;-15.199999999999989;6.199999999999989;-7.222076431031667;-16.222076431031667;10.423567331848176;-4.776432668151813;1.4235673318481759;-5.798509099183491;-5.011038215515782;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4110;925;DE KRUIJF BRIAN;;Homme;ESH;101;00:25:08;00:48:55;01:01:42;01:13:18;01:41:07;+37:36;287.5764326681518;301.6;285.4;292.6;273.74118418894534;-16.200000000000045;7.2000000000000455;-18.858815811054683;-27.858815811054683;14.023567331848199;-2.176432668151847;5.023567331848199;-13.835248479206484;-10.329407905527319;1.0;Negative split;5.0;Negative split;7.0;Negative split
4111;5591;DI SALVO QUENTIN;;Homme;SEH;1927;00:25:22;00:49:04;01:01:35;01:13:33;01:41:07;+37:36;287.5764326681518;304.4;284.4;293.8;271.280957848122;-20.0;9.400000000000034;-22.51904215187801;-33.11904215187798;16.823567331848153;-3.176432668151847;6.223567331848187;-16.295474820029824;-11.859521075938972;1.0;Negative split;5.0;Negative split;7.0;Negative split
4112;10712;HEMONO MARGAUX;;Femme;ESF;6;00:25:00;00:48:41;01:01:09;01:12:48;01:41:08;+37:37;287.6238327724321;300.0;284.2;289.4;278.8256519599803;-15.800000000000011;5.199999999999989;-10.574348040019686;-21.17434804001971;12.376167227567919;-3.4238327724320925;1.7761672275678961;-8.79818081245179;-7.987174020009888;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4113;438;ROCH MATHIEU;;Homme;SEH;1928;00:25:10;00:48:24;01:00:36;01:12:17;01:41:08;+37:37;287.6238327724321;302.0;278.8;286.6;283.91011973101524;-23.19999999999999;7.800000000000011;-2.68988026898478;-18.089880268984757;14.376167227567919;-8.82383277243207;-1.0238327724320584;-3.7137130414168382;-5.144940134492344;1.0;Negative split;0.0;Steady + hills struggles;5.0;cautious start, get times back 5-10k then consistent
4114;6528;PRADELLE MATHIS;;Homme;SEH;1929;;00:49:15;01:01:41;01:13:21;01:41:08;+37:37;287.6238327724321;295.5;295.5;289.2;273.4131540101689;0.0;-6.300000000000011;-15.786845989831079;-22.08684598983109;7.876167227567919;7.876167227567919;1.5761672275679075;-14.210678762263171;-14.193422994915522;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4115;6521;GROS FRANCIS;;Homme;SEH;1930;00:25:29;00:49:10;01:01:45;01:13:28;01:41:08;+37:37;287.6238327724321;305.8;284.2;291.6;272.26504838445135;-21.600000000000023;7.400000000000034;-19.334951615548675;-33.534951615548664;18.17616722756793;-3.4238327724320925;3.9761672275679416;-15.358784387980734;-13.067475807774315;1.0;Negative split;5.0;Negative split;7.0;Negative split
4116;8209;BOZIO ALEXANDRE;;Homme;SEH;1931;00:25:02;00:49:08;01:01:36;;01:41:08;+37:37;287.6238327724321;300.4;289.2;281.1570694782373;281.1570694782374;-11.199999999999989;-8.042930521762685;1.1368683772161603e-13;-19.24293052176256;12.776167227567896;1.5761672275679075;-6.466763294194777;-6.466763294194664;-13.642930521762594;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4117;2015;COURBIER OLIVIER;AO CHARENTON;Homme;MAH1;1574;;;;;01:41:09;+37:38;287.67123287671234;287.6712328767123;287.6712328767123;287.6712328767122;287.67123287671245;0.0;-5.684341886080802e-14;2.2737367544323206e-13;1.7053025658242404e-13;-5.684341886080802e-14;-5.684341886080802e-14;-1.1368683772161603e-13;1.1368683772161603e-13;5.684341886080802e-14;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4118;2442;FAYE PAUL-HENRI;;Homme;SEH;1932;00:25:23;00:49:31;01:01:56;01:13:38;01:41:09;+37:38;287.67123287671234;304.6;289.6;289.4;270.78891257995735;-15.0;-0.20000000000004547;-18.611087420042622;-33.81108742004267;16.928767123287685;1.9287671232876846;1.7287671232876392;-16.882320296754983;-17.005543710021357;1.0;Negative split;5.0;Negative split;7.0;Negative split
4119;7644;BRUNEL VINCENT;;Homme;SEH;1933;00:25:23;00:49:30;01:01:55;01:13:39;01:41:09;+37:38;287.67123287671234;304.6;289.4;289.8;270.62489749056914;-15.200000000000045;0.4000000000000341;-19.17510250943087;-33.97510250943088;16.928767123287685;1.7287671232876392;2.1287671232876733;-17.0463353861432;-16.787551254715424;1.0;Negative split;5.0;Negative split;7.0;Negative split
4120;8288;BLOT VIANNEY;;Homme;SEH;1934;00:25:30;00:49:41;01:02:17;01:14:09;01:41:10;+37:39;287.71863298099254;306.0;290.2;293.6;265.8684598983106;-15.800000000000011;3.400000000000034;-27.731540101689404;-40.13154010168938;18.28136701900746;2.4813670190074504;5.8813670190074845;-21.85017308268192;-18.36577005084473;1.0;Negative split;5.0;Negative split;7.0;Negative split
4121;2433;CASTANIÉ LÉONARD;;Homme;SEH;1935;;00:49:16;01:01:50;;01:41:10;+37:39;287.71863298099254;295.6;295.6;280.61638280616387;280.61638280616376;0.0;-14.983617193836153;-1.1368683772161603e-13;-14.983617193836267;7.8813670190074845;7.8813670190074845;-7.102250174828669;-7.102250174828782;-14.98361719383621;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4122;5276;RICHARD RODNEY;;Homme;MAH1;1575;00:23:59;00:47:10;00:59:49;01:11:38;01:41:10;+37:39;287.71863298099254;287.8;278.2;293.6;290.6347383959324;-9.600000000000023;15.400000000000034;-2.9652616040676207;2.8347383959323906;0.08136701900747312;-9.51863298099255;5.8813670190074845;2.9161054149398637;9.11736919796624;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4123;7682;MOULLIN MARTIN;;Homme;SEH;1936;00:25:23;00:49:17;;01:13:18;01:41:10;+37:39;287.71863298099254;304.6;286.8;288.2;274.23322945711004;-17.80000000000001;1.3999999999999773;-13.966770542889947;-30.36677054288998;16.881367019007484;-0.9186329809925269;0.4813670190074504;-13.485403523882496;-14.483385271445059;1.0;Negative split;5.0;Negative split;7.0;Negative split
4124;7773;HOLM CARTER;;Homme;MAH1;1576;00:24:34;00:48:17;01:00:53;;01:41:10;+37:39;287.71863298099254;294.8;284.6;285.93313508155353;285.9331350815536;-10.199999999999989;1.3331350815535075;5.684341886080802e-14;-8.866864918446424;7.081367019007473;-3.1186329809925155;-1.785497899439008;-1.7854978994389512;-3.7668649184464584;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4125;423;TARDIF VINCENT;;Homme;MAH1;1577;00:24:18;00:49:53;01:01:37;01:13:11;01:41:10;+37:39;287.71863298099254;291.6;307.0;279.6;275.3813350828276;15.399999999999977;-27.399999999999977;-4.218664917172418;-16.21866491717242;3.8813670190074845;19.28136701900746;-8.118632980992516;-12.337297898164934;-21.809332458586198;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4126;5639;MACHADO BAGLIETTO ANDRÉS;;Homme;MAH1;1578;00:24:04;00:47:25;00:59:50;01:11:33;01:41:11;+37:40;287.7660330852728;288.8;280.2;289.6;291.61882893226175;-8.600000000000023;9.400000000000034;2.0188289322617265;2.818828932261738;1.0339669147272161;-7.566033085272807;1.8339669147272275;3.852795846988954;6.109414466130886;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
4127;6584;DE ROLLAND LOUIS;;Homme;SEH;1937;00:24:34;00:48:36;01:01:23;01:13:17;01:41:11;+37:40;287.7660330852728;294.8;288.4;296.2;274.5612596358865;-6.400000000000034;7.800000000000011;-21.638740364113517;-20.23874036411354;7.033966914727216;0.633966914727182;8.433966914727193;-13.204773449386323;-6.219370182056764;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4128;6583;RACAULT AXEL;;Homme;SEH;1938;00:24:36;00:48:36;01:01:25;01:13:17;01:41:11;+37:40;287.7660330852728;295.2;288.0;296.2;274.5612596358865;-7.199999999999989;8.199999999999989;-21.638740364113517;-20.638740364113517;7.433966914727193;0.23396691472720477;8.433966914727193;-13.204773449386323;-6.219370182056764;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4129;7507;GAMEIRO FREDY;;Homme;SEH;1939;00:24:53;00:48:34;01:01:13;01:12:48;01:41:11;+37:40;287.7660330852728;298.6;284.2;290.8;279.317697228145;-14.400000000000034;6.600000000000023;-11.482302771855018;-19.28230277185503;10.833966914727228;-3.5660330852728066;3.033966914727216;-8.448335857127802;-6.341151385927446;1.0;Negative split;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4130;4939;FRYS ROMAIN;;Homme;SEH;1940;00:24:30;00:48:06;01:00:35;01:12:19;01:41:11;+37:40;287.7660330852728;294.0;283.2;290.6;284.07413482040346;-10.800000000000011;7.400000000000034;-6.525865179596565;-9.925865179596542;6.233966914727205;-4.566033085272807;2.8339669147272275;-3.6918982648693373;-1.2629325897983108;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4131;10352;JOULOT AUDE;;Femme;SEF;291;00:24:44;00:48:08;01:00:32;01:12:29;01:41:11;+37:40;287.7660330852728;296.8;280.8;292.2;282.4339839265212;-16.0;11.399999999999977;-9.766016073478795;-14.366016073478818;9.033966914727216;-6.966033085272784;4.433966914727193;-5.332049158751602;-1.4830080367394203;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4132;12343;LE BELLEGO CHRISTINE;;Femme;MAF2;2;00:23:50;00:47:25;00:59:57;01:11:51;01:41:12;+37:41;287.813433189553;286.0;283.0;293.2;288.8305724126619;-3.0;10.199999999999989;-4.369427587338066;2.8305724126619225;-1.8134331895529954;-4.813433189552995;5.386566810446993;1.0171392231089271;6.515286206330984;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
4133;1914;AMAURY GUILLAUME;;Homme;MAH1;1579;00:23:34;00:46:42;00:59:22;01:11:20;01:41:13;+37:42;287.86083329383325;282.8;277.6;295.6;294.0790552730851;-5.199999999999989;18.0;-1.5209447269149337;11.279055273085078;-5.060833293833241;-10.26083329383323;7.73916670616677;6.218221979251837;14.639527636542539;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4134;3062;PRIN OLIVIER;;Homme;MAH1;1580;00:25:24;00:49:02;01:01:38;01:13:12;01:41:13;+37:42;287.86083329383325;304.8;283.6;290.0;275.70936526160403;-21.19999999999999;6.399999999999977;-14.290634738395966;-29.090634738395977;16.93916670616676;-4.26083329383323;2.1391667061667476;-12.151468032229218;-11.345317369198028;1.0;Negative split;5.0;Negative split;7.0;Negative split
4135;2557;***** DOSSARD INCONNU;;;;;00:24:29;00:46:58;00:59:37;01:11:20;01:41:14;+37:43;287.90823339811345;293.8;269.8;292.4;294.2430703624733;-24.0;22.599999999999966;1.843070362473327;0.4430703624732928;5.891766601886559;-18.10823339811344;4.491766601886525;6.334836964359852;11.52153518123663;2.0;Steady pace;3.0;Steady Pace;5.0;cautious start, get times back 5-10k then consistent
4136;5994;MARINE HADACEK;;Femme;SEF;292;00:24:06;00:47:20;00:59:41;01:11:34;01:41:14;+37:43;287.90823339811345;289.2;278.8;290.8;291.9468591110382;-10.399999999999977;12.0;1.146859111038168;2.746859111038191;1.2917666018865361;-9.108233398113441;2.891766601886559;4.038625712924727;7.373429555519124;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4137;7877;BERTIN MATTHIEU;;Homme;SEH;1941;00:24:32;00:47:50;01:00:04;01:11:45;01:41:14;+37:43;287.90823339811345;294.4;279.6;287.0;290.14269312776776;-14.799999999999955;7.399999999999977;3.1426931277677568;-4.2573068722322205;6.491766601886525;-8.30823339811343;-0.9082333981134525;2.2344597296543043;1.5713465638838784;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4138;2023;TOUATI JONATHAN;;Homme;MAH1;1581;00:24:11;00:47:14;00:59:54;01:11:47;01:41:14;+37:43;287.90823339811345;290.2;276.6;294.6;289.81466294899127;-13.599999999999966;18.0;-4.785337051008753;-0.38533705100871884;2.291766601886536;-11.30823339811343;6.69176660188657;1.9064295508778173;8.80733147449564;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4139;2359;BROUTIN NICOLAS;;Homme;MAH1;1582;00:24:15;00:47:50;01:00:32;01:12:17;01:41:15;+37:44;287.9556335023937;291.0;283.0;293.4;285.0582253567328;-8.0;10.399999999999977;-8.341774643267172;-5.941774643267195;3.0443664976062905;-4.9556335023937095;5.444366497606268;-2.897408145660904;2.2291126783663913;2.0;Steady pace;0.0;Steady + hills struggles;1.0;Steady (+hills slowdown)
4140;190;DELAGE SÉBASTIEN;;Homme;MAH1;1583;00:26:04;00:49:43;01:02:06;01:13:49;01:41:15;+37:44;287.9556335023937;312.8;283.8;289.2;269.9688371330162;-29.0;5.399999999999977;-19.231162866983766;-42.83116286698379;24.844366497606302;-4.155633502393698;1.2443664976062792;-17.986796369377487;-18.715581433491877;1.0;Negative split;5.0;Negative split;7.0;Negative split
4141;7487;DURAND KILLIAN;;Homme;SEH;1942;00:24:51;00:48:04;01:00:21;01:12:01;01:41:15;+37:44;287.9556335023937;298.2;278.6;287.4;287.68246678694436;-19.599999999999966;8.799999999999955;0.2824667869443829;-10.517533213055628;10.24436649760628;-9.355633502393687;-0.5556335023937322;-0.27316671544934934;-0.8587666065278086;2.0;Steady pace;0.0;Steady + hills struggles;5.0;cautious start, get times back 5-10k then consistent
4142;6473;JAGOT-LACHAUME DUDLEY;;Homme;SEH;1943;00:24:02;00:47:01;00:58:59;01:11:36;01:41:16;+37:45;288.0030336066739;288.4;275.8;295.0;291.9468591110382;-12.599999999999966;19.19999999999999;-3.0531408889618206;3.546859111038202;0.39696639332606765;-12.203033606673898;6.99696639332609;3.94382550436427;11.373429555519067;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4143;148;DANIELOU CYRILLE;;Homme;MAH1;1584;00:23:19;00:45:53;00:58:20;01:10:39;01:41:17;+37:46;288.05043371095417;279.8;270.8;297.2;301.45973429555517;-9.0;26.399999999999977;4.259734295555177;21.659734295555154;-8.250433710954155;-17.250433710954155;9.149566289045822;13.409300584600999;24.029867147777566;0.0;Positive split;3.0;Steady Pace;4.0;Steady pace
4144;267;GIGON RAPHAEL;;Homme;ESH;102;00:24:03;00:46:45;00:59:05;01:11:08;01:41:17;+37:46;288.05043371095417;288.6;272.4;292.6;296.7032967032967;-16.200000000000045;20.200000000000045;4.103296703296678;8.103296703296678;0.5495662890458561;-15.65043371095419;4.549566289045856;8.652862992342534;14.151648351648362;2.0;Steady pace;3.0;Steady Pace;4.0;Steady pace
4145;5288;HERBERT OLIVIER;;Homme;MAH1;1585;00:23:55;00:47:25;00:59:55;01:11:55;01:41:17;+37:46;288.05043371095417;287.0;282.0;294.0;288.9945875020502;-5.0;12.0;-5.005412497949806;1.9945875020501944;-1.0504337109541666;-6.050433710954167;5.949566289045833;0.9441537910960278;6.997293751025097;2.0;Steady pace;0.0;Steady + hills struggles;4.0;Steady pace
